ID,Severity,Start_Lat,Start_Lng,State,Zipcode,Timezone,Temperature(F),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-691698,2,36.579908,-77.564743,VA,23879,US/Eastern,84.0,10.0,0.0,0.0,Partly Cloudy
A-2793313,4,26.501211,-81.855589,FL,33908,US/Eastern,88.0,10.0,8.0,0.0,Fair
A-2134856,3,39.08759000000001,-77.07974,MD,20906,US/Eastern,74.0,10.0,12.0,0.0,Mostly Cloudy
A-1466195,2,42.928189,-78.76617900000002,NY,14225,US/Eastern,81.0,10.0,13.0,0.0,Fair
A-1923206,2,27.426669,-81.405447,FL,33876-9613,US/Eastern,45.0,10.0,0.0,0.0,Fair
A-1520921,2,25.783161,-80.26964,FL,33126,US/Eastern,82.0,10.0,14.0,0.0,Mostly Cloudy
A-1009506,2,34.136592,-117.463878,CA,92336,US/Pacific,76.0,10.0,13.0,0.0,Fair
A-657718,2,39.398212,-77.416815,MD,21703,US/Eastern,61.0,10.0,0.0,0.0,Fair
A-2276097,2,39.90159,-76.59676999999998,PA,17356-8856,US/Eastern,60.0,10.0,3.0,0.0,Mostly Cloudy
A-2514680,2,37.40072,-122.03639,CA,94043,US/Pacific,55.9,10.0,18.4,0.0,Light Rain
A-1369789,2,34.23466,-117.26672,CA,92325,US/Pacific,72.0,5.0,0.0,0.0,Fair
A-1644913,2,34.702086,-82.501559,SC,29673,US/Eastern,46.0,10.0,7.0,0.0,Fair
A-2192661,2,33.981905,-118.256421,CA,90001,US/Pacific,58.0,10.0,0.0,0.0,Fair
A-1360110,2,33.939204,-117.160959,CA,92555,US/Pacific,86.0,10.0,10.0,0.0,Fair
A-857324,2,39.748887,-84.181179,OH,45410-1221,US/Eastern,74.0,10.0,0.0,0.0,Cloudy
A-309912,2,45.53319000000001,-94.099784,MN,56304-9432,US/Central,73.0,10.0,13.0,0.0,Mostly Cloudy
A-2427891,2,37.998416,-121.81166100000002,CA,94509,US/Pacific,85.0,10.0,0.0,0.0,Fair
A-2170627,2,34.034009999999995,-117.70688,CA,91710,US/Pacific,87.0,10.0,13.0,0.0,Partly Cloudy
A-289788,2,40.110539,-75.289738,PA,19462,US/Eastern,71.0,10.0,6.0,0.0,Cloudy
A-1022506,2,37.974189,-121.339498,CA,95204,US/Pacific,44.0,10.0,0.0,0.0,Fair
A-2772704,2,37.146161,-121.986002,CA,95033,US/Pacific,55.0,10.0,7.0,0.0,Cloudy
A-2479227,3,32.687193,-96.637926,TX,75253,US/Central,70.0,10.0,8.0,0.0,Light Rain
A-1224568,2,40.752431,-73.8975,NY,11377,US/Eastern,64.0,10.0,8.0,0.0,Partly Cloudy
A-2408272,2,42.39649,-123.45853,OR,97527,US/Pacific,64.0,10.0,3.0,0.0,Fair
A-1746771,2,38.705618,-90.675308,MO,63304,US/Central,42.0,4.0,7.0,0.01,Light Rain
A-633499,2,45.961786,-92.959839,MN,55007,US/Central,90.0,10.0,14.0,0.0,Partly Cloudy
A-1505486,2,37.617187,-79.58918100000002,VA,24066,US/Eastern,78.0,10.0,5.0,0.0,Fair
A-757508,2,35.42729,-120.880092,CA,93430-1912,US/Pacific,58.0,10.0,15.0,0.0,Smoke
A-1138741,2,33.496401,-112.043916,AZ,85016,US/Mountain,69.0,10.0,5.0,0.0,Fair
A-1963949,2,33.719884,-84.50249000000002,GA,30311,US/Eastern,55.0,10.0,0.0,0.0,Fair
A-517050,2,41.59891500000001,-93.503219,IA,50327,US/Central,73.0,10.0,7.0,0.0,Mostly Cloudy
A-1856080,2,26.9749,-82.020975,FL,33980,US/Eastern,76.0,10.0,5.0,0.02,Light Rain
A-358904,2,32.9505,-117.242192,CA,92130-1802,US/Pacific,68.0,10.0,3.0,0.0,Fair
A-415683,2,37.980608,-78.048185,VA,23093-3408,US/Eastern,67.0,10.0,0.0,0.0,Fair
A-665864,2,44.341499,-93.293019,MN,55021,US/Central,28.0,1.0,22.0,0.0,Snow / Windy
A-1593754,2,42.424719,-123.288945,OR,97527-4660,US/Pacific,43.0,10.0,3.0,0.0,Cloudy
A-520467,2,35.920917,-78.793948,NC,27703-8138,US/Eastern,78.0,10.0,5.0,0.0,Mostly Cloudy
A-2350768,2,44.94079,-93.4563,MN,55305,US/Central,32.0,10.0,5.0,0.0,Fair
A-842297,2,25.688161,-80.33259699999998,FL,33143,US/Eastern,84.0,10.0,5.0,0.0,Fair
A-237498,2,28.449891,-81.482946,FL,32836,US/Eastern,87.0,10.0,6.0,0.0,Fair
A-2077073,2,39.1651,-84.51213,OH,45232-1907,US/Eastern,82.0,10.0,6.0,0.0,Mostly Cloudy
A-348875,2,33.875242,-118.082373,CA,90701-2703,US/Pacific,63.0,9.0,3.0,0.0,Fair
A-620452,2,40.825463,-73.864506,NY,10472,US/Eastern,79.0,10.0,8.0,0.0,Mostly Cloudy
A-476811,2,25.59791,-80.33075699999998,FL,33157-7280,US/Eastern,78.0,10.0,7.0,0.0,Fair
A-1073471,2,38.665848,-77.272602,VA,22191,US/Eastern,64.0,10.0,9.0,0.0,Fair
A-2026649,2,35.889789,-78.562477,NC,27616,US/Eastern,64.0,10.0,3.0,0.0,Fair
A-1938832,2,33.235121,-87.576688,AL,35476-3956,US/Central,60.0,10.0,9.0,0.0,Fair
A-2613821,4,42.274932,-84.386981,MI,49202,US/Eastern,66.9,9.0,5.8,0.01,Overcast
A-1375142,2,29.216390000000004,-81.99928100000002,FL,34488-2344,US/Eastern,67.0,10.0,5.0,0.0,Fair
A-703528,2,40.451561,-75.970794,PA,19533-8648,US/Eastern,76.0,10.0,3.0,0.0,Fair
A-1276560,2,30.119304,-81.518959,FL,32258,US/Eastern,86.0,10.0,13.0,0.0,Mostly Cloudy
A-229965,2,36.045618,-86.719762,TN,37211-6758,US/Central,65.0,10.0,14.0,0.0,Mostly Cloudy
A-2444439,2,34.07298,-118.23455,CA,90012,US/Pacific,78.0,9.0,5.0,0.0,Fair
A-1838362,2,32.369895,-95.288362,TX,75702-3564,US/Central,66.0,10.0,8.0,0.0,Mostly Cloudy
A-495427,2,32.674687,-97.379879,TX,76133,US/Central,93.0,10.0,6.0,0.0,Fair
A-1194972,2,38.352701,-76.578975,MD,20636,US/Eastern,77.0,10.0,6.0,0.0,Fair
A-591752,2,45.068636,-93.258514,MN,55432,US/Central,59.0,10.0,9.0,0.0,Fair
A-1237769,2,41.729019,-87.624388,IL,60620,US/Central,75.0,10.0,7.0,0.0,Fair
A-1636359,2,44.887014,-93.332043,MN,55424,US/Central,11.0,7.0,9.0,0.0,Fair
A-2431557,2,33.878153000000005,-117.88046,CA,92831,US/Pacific,87.0,10.0,12.0,0.0,Partly Cloudy
A-2086893,2,35.02047,-89.90462,TN,38118,US/Central,83.0,10.0,3.0,0.0,Mostly Cloudy
A-957632,2,32.924562,-96.786462,TX,75240,US/Central,61.0,10.0,0.0,0.0,Fair
A-2791508,2,45.320643,-123.080093,OR,97132,US/Pacific,57.0,10.0,12.0,0.0,Light Rain
A-812040,2,34.856509,-79.99598399999998,NC,28119-8320,US/Eastern,77.0,10.0,13.0,0.0,Partly Cloudy
A-908743,2,46.920141,-95.177968,MN,56470,US/Central,19.0,10.0,6.0,0.0,Fair
A-1787891,2,27.683326,-80.534774,FL,32966,US/Eastern,76.0,7.0,0.0,0.0,Light Rain
A-775836,2,33.884119,-118.028464,CA,90670,US/Pacific,61.0,10.0,0.0,0.0,Cloudy
A-1807256,2,27.865339,-82.774687,FL,33773,US/Eastern,78.0,10.0,12.0,0.0,Fair
A-1779238,2,38.902303,-121.068144,CA,95603-4207,US/Pacific,68.0,10.0,0.0,0.0,Fair
A-2405594,2,35.616101,-119.659323,CA,93249-9733,US/Pacific,72.0,10.0,9.0,0.0,Fair
A-998066,2,34.738229,-86.657087,AL,35816,US/Central,82.0,10.0,6.0,0.0,Mostly Cloudy
A-676258,2,33.209273,-80.438631,SC,29448-4539,US/Eastern,55.0,10.0,0.0,0.0,Mostly Cloudy
A-1757082,2,35.119331,-85.28988199999998,TN,37415-4011,US/Eastern,60.0,10.0,9.0,0.14,Light Rain
A-545952,2,45.129667,-107.36036,MT,59089,US/Mountain,37.0,10.0,6.0,0.0,Cloudy
A-712086,2,25.580191,-80.378952,FL,33189,US/Eastern,82.0,10.0,10.0,0.0,Partly Cloudy
A-1424908,2,38.343379,-75.190054,MD,21811-2872,US/Eastern,78.0,10.0,6.0,0.0,Partly Cloudy
A-1575094,2,39.881618,-122.197423,CA,96021-9397,US/Pacific,58.0,10.0,14.0,0.0,Fair
A-722921,2,28.28537,-82.486901,FL,34638,US/Eastern,63.0,10.0,3.0,0.0,Cloudy
A-2181192,2,43.218,-76.3585,NY,13027-8218,US/Eastern,87.0,10.0,8.0,0.0,Light Rain
A-1283726,2,45.011533,-122.993005,OR,97305,US/Pacific,60.0,10.0,5.0,0.0,Fair
A-1365817,2,35.469219,-84.645832,TN,37303,US/Eastern,62.0,10.0,12.0,0.0,Cloudy
A-316145,2,36.626261,-121.839205,CA,93955,US/Pacific,51.0,10.0,5.0,0.0,Mostly Cloudy
A-1716898,2,41.002164,-77.799115,PA,16823-4022,US/Eastern,23.0,10.0,13.0,0.0,Fair
A-711685,2,42.786664,-73.757791,NY,12047,US/Eastern,26.0,6.0,3.0,0.0,Partly Cloudy
A-874359,2,29.72890300000001,-95.531412,TX,77063-3927,US/Central,78.0,10.0,16.0,0.0,Partly Cloudy
A-1556586,2,35.174207,-85.17818,TN,37343-1765,US/Eastern,42.0,2.0,5.0,0.0,Light Drizzle
A-420739,2,30.36143400000001,-84.299912,FL,32305-8934,US/Eastern,76.0,10.0,5.0,0.0,Partly Cloudy
A-977954,2,40.45373,-111.662174,UT,84004,US/Mountain,92.0,10.0,10.0,0.0,Fair
A-1932216,2,38.871806,-76.982134,DC,20020,US/Eastern,45.0,10.0,13.0,0.0,Partly Cloudy
A-1642110,2,38.978935,-77.426941,VA,20166,US/Eastern,47.0,10.0,5.0,0.0,Partly Cloudy
A-351050,2,34.226967,-80.988199,SC,29016,US/Eastern,79.0,10.0,5.0,0.0,Mostly Cloudy
A-1032152,4,39.295767,-76.90160300000002,MD,21104,US/Eastern,38.0,7.0,0.0,0.0,Fair
A-2653666,4,33.36724,-110.93994,AZ,85539,US/Mountain,100.0,10.0,6.0,0.0,Fair
A-297789,2,44.888994,-93.24676,MN,55423,US/Central,30.0,10.0,8.0,0.0,Fair
A-1190317,2,30.536575,-85.668832,FL,32428,US/Central,82.0,10.0,15.0,0.0,Partly Cloudy
A-168541,2,34.15645,-118.25793,CA,91203,US/Pacific,57.9,2.5,9.2,0.0,Overcast
A-148496,2,39.05584,-94.49347,MO,64129,US/Central,57.0,3.0,12.7,0.04,Heavy Thunderstorms and Rain
A-2327323,2,33.97081,-117.33061,CA,92521,US/Pacific,54.0,10.0,15.0,0.0,Partly Cloudy
A-2424169,2,41.878541,-123.827261,CA,95543-9615,US/Pacific,55.0,5.0,0.0,0.0,Light Rain
A-550669,2,30.41733,-91.091954,LA,70809,US/Central,58.0,7.0,3.0,0.0,Mostly Cloudy
A-2042036,2,30.344821000000003,-91.031714,LA,70810-3813,US/Central,48.0,10.0,0.0,0.0,Fair
A-1234838,2,25.706561,-80.285439,FL,33143-3630,US/Eastern,81.0,9.0,9.0,0.01,Light Rain
A-2334442,2,40.90379,-74.10304000000002,NJ,07663,US/Eastern,44.0,5.0,9.0,0.07,Light Rain
A-834800,2,40.762807,-74.024966,NJ,07086-6712,US/Eastern,44.0,10.0,7.0,0.0,Fair
A-1645128,2,38.265608,-121.528996,CA,95690-9738,US/Pacific,64.0,7.0,0.0,0.0,Fair
A-1438505,2,39.026325,-76.442224,MD,21409,US/Eastern,47.0,10.0,22.0,0.0,Fair / Windy
A-2091492,2,32.691340000000004,-96.82319,TX,75216,US/Central,83.0,10.0,7.0,0.0,Fair
A-890947,2,40.829366,-74.13732900000002,NJ,07014,US/Eastern,71.0,10.0,5.0,0.0,Fair
A-1177314,2,30.606856,-87.131901,FL,32571-1306,US/Central,74.0,10.0,7.0,0.0,Cloudy
A-732165,2,26.048652,-80.168143,FL,33312-6600,US/Eastern,78.0,10.0,5.0,0.0,Fair
A-1180679,2,41.753145,-72.701621,CT,06106,US/Eastern,70.0,10.0,9.0,0.0,Fair
A-288477,2,38.904054,-77.01836999999998,DC,20001,US/Eastern,50.0,10.0,15.0,0.0,Light Rain
A-294106,2,39.903762,-74.935857,NJ,08053-3454,US/Eastern,64.0,10.0,3.0,0.0,Fair
A-834454,2,33.811787,-84.250957,GA,30021,US/Eastern,52.0,10.0,9.0,0.0,Fair
A-434131,2,35.163378,-80.87602199999998,NC,28217-4117,US/Eastern,45.0,10.0,6.0,0.0,Cloudy
A-947612,2,25.600506,-80.377377,FL,33157,US/Eastern,74.0,10.0,5.0,0.0,Fair
A-1967820,2,38.828011,-77.815936,VA,20198,US/Eastern,64.0,10.0,10.0,0.0,Fair
A-1886782,2,36.326733,-119.270985,CA,93292,US/Pacific,68.0,10.0,0.0,0.0,Fair
A-1291630,2,28.809348,-81.86059499999998,FL,34748-7651,US/Eastern,75.0,10.0,5.0,0.0,Fair
A-2842753,2,43.98887,-121.33726,OR,97702,US/Pacific,90.0,10.0,3.0,0.0,Fair
A-1008599,2,25.808804,-80.24979,FL,33142-5036,US/Eastern,77.0,10.0,3.0,0.0,Fair
A-2185150,2,29.93613,-95.52828,TX,77064,US/Central,88.0,10.0,10.0,0.0,Mostly Cloudy
A-2781796,2,35.16326,-89.89816,TN,38122,US/Central,78.0,10.0,14.0,0.0,Partly Cloudy
A-577977,2,35.38864,-119.659559,CA,93251,US/Pacific,63.0,6.0,3.0,0.0,Smoke
A-702295,2,40.754302,-73.998088,NY,10001,US/Eastern,78.0,10.0,7.0,0.0,Cloudy
A-1565790,2,29.73489600000001,-82.243189,FL,32609,US/Eastern,64.0,8.0,0.0,0.0,Fair
A-2432210,2,37.73217,-122.43073,CA,94112,US/Pacific,67.0,10.0,3.0,0.0,Fair
A-1338141,2,34.142213,-117.251887,CA,92404,US/Pacific,90.0,10.0,10.0,0.0,Fair
A-1765967,2,41.711036,-71.117211,MA,02720-4611,US/Eastern,19.0,10.0,0.0,0.0,Fair
A-2265872,4,40.94725,-72.90838000000002,NY,11778-8899,US/Eastern,57.0,10.0,7.0,0.0,Fair
A-444596,2,45.037325,-93.038553,MN,55110,US/Central,52.0,10.0,3.0,0.0,Cloudy
A-1623887,2,32.191837,-110.772745,AZ,85730,US/Mountain,62.0,10.0,7.0,0.0,Partly Cloudy
A-1691932,2,37.136268,-93.24771,MO,65804,US/Central,40.0,2.0,9.0,0.0,Light Rain
A-1421739,2,30.613309,-86.975313,FL,32583,US/Central,67.0,10.0,3.0,0.0,Mostly Cloudy
A-734493,2,25.939991,-80.271856,FL,33055,US/Eastern,65.0,10.0,14.0,0.0,Cloudy
A-930578,2,33.48048,-82.164183,GA,30813,US/Eastern,75.0,10.0,10.0,0.01,Light Rain
A-477024,2,25.688012,-80.384015,FL,33183,US/Eastern,90.0,10.0,5.0,0.0,Mostly Cloudy
A-1503731,2,33.247957,-80.510312,SC,29448-3654,US/Eastern,55.0,10.0,0.0,0.0,Cloudy
A-51163,2,40.877965,-78.736942,PA,15757-6608,US/Eastern,57.9,10.0,6.9,0.01,Light Rain
A-1274863,2,33.875425,-98.530729,TX,76308,US/Central,83.0,10.0,6.0,0.0,Thunder
A-1596909,2,28.547286,-81.223411,FL,32825,US/Eastern,68.0,10.0,6.0,0.0,Fair
A-753924,2,33.534079,-112.041807,AZ,85016,US/Mountain,98.0,10.0,9.0,0.0,Partly Cloudy
A-1220092,2,40.618504,-111.90471,UT,84047,US/Mountain,94.0,10.0,12.0,0.0,Partly Cloudy
A-2459797,2,45.29667,-118.04093,OR,97850-6302,US/Pacific,41.0,10.0,14.0,0.0,Mostly Cloudy
A-1533612,2,37.480942,-79.782382,VA,24066,US/Eastern,24.0,10.0,6.0,0.0,Fair
A-2175910,2,34.0108,-117.962859,CA,91745-1601,US/Pacific,76.0,10.0,7.0,0.0,Fair
A-1762408,2,40.779818,-74.149114,NJ,07104,US/Eastern,47.0,10.0,8.0,0.0,Fair
A-283256,2,34.135571,-118.005126,CA,91016,US/Pacific,85.0,10.0,6.0,0.0,Fair
A-2728707,2,26.12789,-80.16954,FL,33311,US/Eastern,75.0,10.0,18.4,0.0,Light Rain
A-2251929,3,41.90408,-88.12057,IL,60188,US/Central,57.0,10.0,10.0,0.0,Fair
A-1747054,2,30.236793,-85.57392,FL,32404-9120,US/Central,75.0,10.0,0.0,0.0,Fair
A-1863793,2,41.249126,-76.96590400000002,PA,17701-3923,US/Eastern,30.0,10.0,5.0,0.0,Cloudy
A-1977597,2,33.831645,-118.208712,CA,90806,US/Pacific,65.0,10.0,0.0,0.0,Fair
A-251385,2,28.450186,-81.402132,FL,32809-7628,US/Eastern,73.0,10.0,0.0,0.0,Fair
A-2177040,2,27.49151,-82.47695999999998,FL,34208,US/Eastern,86.0,10.0,12.0,0.0,Mostly Cloudy
A-2259304,2,38.496372,-122.250228,CA,94558-9485,US/Pacific,55.0,10.0,6.0,0.0,Fair
A-504209,2,36.845983,-76.189083,VA,23502,US/Eastern,49.0,10.0,9.0,0.0,Partly Cloudy
A-37226,3,41.762897,-87.939207,IL,60527-5350,US/Central,19.9,1.0,9.2,0.01,Light Snow
A-1852716,2,43.071695,-86.03622,MI,49448,US/Eastern,48.0,10.0,6.0,0.0,Cloudy
A-1118836,2,30.687752000000003,-88.009691,AL,36610,US/Central,77.0,10.0,6.0,0.0,Fair
A-1310603,2,32.489368,-93.737425,LA,71104-2330,US/Central,90.0,10.0,9.0,0.0,Fair
A-984575,2,28.368340000000003,-81.513072,FL,32821,US/Eastern,79.0,10.0,6.0,0.0,Fair
A-970150,2,25.735636,-80.302983,FL,33155-3715,US/Eastern,80.0,10.0,13.0,0.0,Cloudy
A-1273310,2,37.182318,-93.299137,MO,65807-2437,US/Central,87.0,10.0,6.0,0.0,Fair
A-2241293,2,33.77426,-118.07514,CA,90740,US/Pacific,55.0,5.0,17.0,0.0,Light Rain
A-2444038,2,45.44009000000001,-122.56884,OR,97086,US/Pacific,44.0,10.0,5.0,0.0,Fair
A-2032417,2,44.965442,-93.262199,MN,55404,US/Central,29.0,10.0,8.0,0.0,Cloudy
A-371528,2,46.158234,-92.878937,MN,55072,US/Central,10.0,10.0,6.0,0.0,Cloudy
A-1378510,2,34.186041,-118.930279,CA,91320,US/Pacific,79.0,8.0,10.0,0.0,Fair
A-1274841,2,30.440759000000003,-84.261839,FL,32301-2924,US/Eastern,74.0,10.0,5.0,0.01,Light Rain
A-2828708,2,34.33988,-118.51888,CA,91321,US/Pacific,85.0,10.0,10.0,0.0,Fair
A-2214335,4,41.01746,-73.71575,NY,10604,US/Eastern,33.0,1.0,16.0,0.09,Light Snow
A-463323,2,34.052917,-117.987662,CA,91746-1910,US/Pacific,71.0,10.0,0.0,0.0,Fair
A-1762859,2,39.410308,-123.747006,CA,95437-9255,US/Pacific,41.0,10.0,0.0,0.0,Fair
A-557770,2,25.955269,-80.205545,FL,33169-3337,US/Eastern,87.0,10.0,9.0,0.0,Fair
A-913279,2,38.054054,-121.259204,CA,95212,US/Pacific,92.0,10.0,16.0,0.0,Fair
A-1709567,2,33.527665,-112.112403,AZ,85015,US/Mountain,53.0,10.0,3.0,0.0,Mostly Cloudy
A-1022369,2,28.476343,-81.394438,FL,32839,US/Eastern,77.0,10.0,9.0,0.0,Cloudy
A-2279811,2,37.876406,-122.046355,CA,94507,US/Pacific,73.0,10.0,8.0,0.0,Fair
A-659704,2,36.899653,-76.42416999999998,VA,23435,US/Eastern,46.0,2.0,12.0,0.0,Fog
A-1025883,2,40.91462,-73.812342,NY,10553,US/Eastern,54.0,10.0,0.0,0.0,Mostly Cloudy
A-727857,2,29.950118,-90.073512,LA,70112-1018,US/Pacific,75.0,10.0,7.0,0.0,Mostly Cloudy
A-966653,2,43.94858,-122.88349,OR,97455-9708,US/Pacific,54.0,10.0,6.0,0.0,Cloudy
A-2175639,2,36.55627,-121.550329,CA,93908-9634,US/Pacific,59.0,10.0,7.0,0.0,Fair
A-1929562,2,39.307747,-120.136731,CA,96161-0348,US/Pacific,39.0,10.0,13.0,0.0,Partly Cloudy
A-850065,2,34.19436,-79.80651,SC,29501-3356,US/Eastern,89.0,10.0,8.0,0.0,Mostly Cloudy
A-2308961,2,44.43099,-121.88084,OR,97413,US/Pacific,47.0,10.0,3.0,0.0,Cloudy
A-2447100,2,34.338621,-118.507292,CA,91321,US/Pacific,52.0,10.0,0.0,0.0,Fair
A-1481462,2,29.784652,-95.554475,TX,77043,US/Central,83.0,10.0,12.0,0.0,Cloudy
A-2795206,3,34.45963,-118.492062,CA,91350,US/Pacific,61.0,10.0,10.0,0.0,Mostly Cloudy
A-1784420,2,27.99866500000001,-82.31882,FL,33584-3220,US/Eastern,59.0,10.0,5.0,0.0,Cloudy
A-2037066,2,28.619754,-81.442601,FL,32810,US/Eastern,61.0,10.0,8.0,0.0,Fair
A-730730,2,33.754074,-117.129795,CA,92548-9578,US/Pacific,70.0,10.0,6.0,0.0,Partly Cloudy
A-1379782,2,40.325741,-78.884676,PA,15902-1262,US/Eastern,58.0,10.0,10.0,0.0,Fair
A-1841523,2,39.096112,-94.560859,MO,64106,US/Central,83.0,10.0,24.0,0.0,Fair / Windy
A-2143413,2,32.77087,-117.112444,CA,92116,US/Pacific,73.0,10.0,6.0,0.0,Fair
A-1968271,2,37.931507,-79.228841,VA,24472,US/Eastern,44.0,10.0,0.0,0.0,Fair
A-1755042,4,33.100612,-81.997739,GA,30830,US/Eastern,74.0,10.0,0.0,0.0,Fair
A-341158,2,38.839322,-77.257612,VA,22032,US/Eastern,77.0,10.0,13.0,0.0,Fair
A-2128811,4,32.76372,-97.3176,TX,76102,US/Central,79.0,10.0,12.0,0.0,Cloudy
A-806617,2,32.860099,-117.112996,CA,92145,US/Pacific,97.0,10.0,13.0,0.0,Fair
A-2015343,2,41.109734,-73.40344499999998,CT,06851,US/Eastern,69.0,10.0,7.0,0.0,Fair
A-1335528,2,37.983494,-122.066075,CA,94553,US/Pacific,64.0,10.0,6.0,0.0,Fair
A-2272811,3,36.14169,-86.67039,TN,37214,US/Central,69.0,10.0,7.0,0.0,Mostly Cloudy
A-2709750,2,42.45735,-83.09770999999998,MI,48030,US/Eastern,27.0,0.5,12.7,0.02,Snow
A-686625,2,33.988378000000004,-117.903909,CA,91748-2749,US/Pacific,76.0,10.0,7.0,0.0,Fair
A-2489571,2,34.028485,-118.228774,CA,90021,US/Pacific,76.0,5.0,6.0,0.0,Fair
A-2013114,2,40.122076,-75.135042,PA,19001,US/Eastern,28.0,10.0,7.0,0.0,Fair
A-873269,2,43.109375,-73.518136,NY,12834-2305,US/Eastern,49.0,6.0,6.0,0.04,Light Rain
A-643685,2,37.893614,-122.066716,CA,94596,US/Pacific,63.0,1.0,16.0,0.34,Rain
A-1962496,2,25.734914,-80.33587299999998,FL,33165-4310,US/Eastern,79.0,10.0,6.0,0.18,Cloudy
A-2409501,2,41.14657,-111.96138,UT,84405,US/Mountain,58.0,10.0,10.0,0.0,Mostly Cloudy
A-785687,2,28.661759000000004,-81.399,FL,32714,US/Eastern,83.0,10.0,7.0,0.0,Fair
A-917155,2,35.779399,-78.689697,NC,27606-2857,US/Eastern,63.0,10.0,0.0,0.0,Fair
A-845347,2,40.992437,-73.661816,NY,10573,US/Eastern,52.0,9.0,0.0,0.0,Fair
A-291827,4,36.65455,-79.708704,VA,24054,US/Eastern,76.0,10.0,6.0,0.0,Cloudy
A-2302530,2,26.00525,-80.16678,FL,33020,US/Eastern,69.0,10.0,0.0,0.0,Fair
A-2141107,2,35.65365999999999,-118.009603,CA,93527,US/Pacific,106.0,10.0,7.0,0.0,Mostly Cloudy
A-805698,2,35.832668,-78.320541,NC,27597-2651,US/Eastern,72.0,10.0,0.0,0.0,Cloudy
A-2028728,2,30.53292,-87.264663,FL,32534,US/Central,64.0,4.0,8.0,0.06,Heavy Rain
A-1232524,2,38.55788,-121.448376,CA,95819,US/Pacific,60.0,2.0,6.0,0.0,Fog
A-1770960,2,46.765462,-92.124749,MN,55806,US/Central,27.0,10.0,12.0,0.0,Cloudy
A-1403682,2,26.092947,-80.22498900000002,FL,33314,US/Eastern,74.0,5.0,0.0,0.13,T-Storm
A-1810385,2,36.845498,-76.255943,VA,23504,US/Eastern,51.0,3.0,0.0,0.0,Mostly Cloudy
A-776926,2,36.082584,-86.727222,TN,37211-4516,US/Central,90.0,10.0,3.0,0.0,Mostly Cloudy
A-2167700,2,34.29934,-117.45705,CA,92407,US/Pacific,95.0,6.0,5.0,0.0,Fair
A-2193717,2,39.69282000000001,-86.20277,IN,46217,US/Eastern,39.0,8.0,6.0,0.0,Cloudy
A-1535104,2,33.916971999999994,-118.370207,CA,90250,US/Pacific,64.0,10.0,9.0,0.0,Fair
A-291511,4,39.931129,-75.083023,NJ,08109,US/Eastern,85.0,10.0,8.0,0.0,Partly Cloudy
A-2380773,2,37.551078,-122.294131,CA,94403,US/Pacific,59.0,10.0,10.0,0.0,Mostly Cloudy
A-1637435,2,40.001828,-75.19494499999998,PA,19131,US/Eastern,46.0,10.0,15.0,0.0,Partly Cloudy
A-439175,2,40.3155,-111.726204,UT,84057,US/Mountain,63.0,10.0,5.0,0.0,Fair
A-1416337,2,40.910251,-74.092934,NJ,07663-4636,US/Eastern,42.0,1.0,3.0,0.01,Light Rain
A-1312492,2,33.865966,-117.741223,CA,92808,US/Pacific,57.0,9.0,0.0,0.0,Fair
A-769215,2,41.141171,-76.139636,PA,18655-1508,US/Eastern,48.0,10.0,0.0,0.0,Fair
A-1312680,2,39.025689,-76.980518,MD,20903-1120,US/Eastern,58.0,10.0,6.0,0.0,Fair
A-1264922,2,25.822745,-80.248875,FL,33142-3343,US/Eastern,78.0,10.0,6.0,0.0,Mostly Cloudy
A-1446136,2,33.854064,-117.95823500000002,CA,92833,US/Pacific,73.0,10.0,9.0,0.0,Fair
A-1840550,2,35.155625,-80.941575,NC,28273,US/Eastern,55.0,10.0,7.0,0.02,Cloudy
A-1717616,2,36.823951,-119.715946,CA,93612,US/Pacific,45.0,5.0,3.0,0.0,Mostly Cloudy
A-1786684,2,45.1811,-93.534015,MN,55311,US/Central,66.0,10.0,12.0,0.0,Fair
A-1266547,2,30.39792000000001,-91.107841,LA,70809-3511,US/Central,77.0,10.0,0.0,0.0,Fair
A-459882,2,34.519997,-111.507335,AZ,86336,US/Mountain,80.0,10.0,9.0,0.0,Fair
A-329562,2,40.853658,-73.965014,NJ,07024,US/Eastern,78.0,10.0,10.0,0.0,Fair
A-2477407,2,34.030438000000004,-117.581799,CA,91761,US/Pacific,71.0,10.0,10.0,0.0,Cloudy
A-1529565,2,44.954112,-93.078714,MN,55101,US/Central,-8.0,10.0,7.0,0.0,Fair
A-1524252,2,35.370558,-120.640944,CA,93453,US/Pacific,51.0,10.0,7.0,0.0,Cloudy
A-1882372,2,40.154328,-75.12161400000002,PA,19090,US/Eastern,26.0,10.0,8.0,0.0,Fair
A-2170637,2,36.74674,-119.80414,CA,93701,US/Pacific,87.0,10.0,15.0,0.0,Mostly Cloudy
A-1548920,2,33.542327,-112.060701,AZ,85020-5326,US/Mountain,43.0,10.0,0.0,0.0,Fair
A-1401460,2,33.856782,-118.028523,CA,90620,US/Pacific,43.0,9.0,0.0,0.0,Fair
A-2776423,3,29.403890000000004,-98.549,TX,78237,US/Central,61.0,10.0,3.0,0.0,Fair
A-1434737,2,37.61882,-77.48897099999998,VA,23228-4323,US/Eastern,65.0,2.0,8.0,0.11,Light Rain
A-1685894,2,45.304938,-121.668902,OR,97041,US/Pacific,34.0,8.0,0.0,0.0,Fair
